,open,high,low,close,volume
2025-10-15 12:55:01.073795,17417.083033122184,17428.895565070048,17417.083033122184,17423.938476573374,651
2025-10-15 13:00:01.073795,17427.735286984105,17451.53203511947,17425.235711439556,17427.40688046221,1995
2025-10-15 13:05:01.073795,17410.197716024057,17445.30041025574,17395.51616845174,17416.946656727443,1435
2025-10-15 13:10:01.073795,17405.29770266011,17436.522583533835,17403.319216768632,17418.162395918243,1829
2025-10-15 13:15:01.073795,17406.845937965507,17427.113747808788,17404.673620481542,17411.45094111475,1121
2025-10-15 13:20:01.073795,17422.806485253386,17442.247985003803,17387.87796122875,17413.427442802556,516
2025-10-15 13:25:01.073795,17408.201299066102,17439.46033864727,17408.182604580023,17424.957407260983,889
2025-10-15 13:30:01.073795,17453.826189483767,17479.131741457644,17447.80784276142,17452.593682729515,822
2025-10-15 13:35:01.073795,17447.580493663725,17447.580493663725,17422.581831098025,17430.990591774305,1702
2025-10-15 13:40:01.073795,17454.537086454766,17501.695575195492,17451.1276402703,17468.17147645988,1321
2025-10-15 13:45:01.073795,17420.05795753348,17449.915366437956,17404.630907570674,17434.072072040715,1232
2025-10-15 13:50:01.073795,17439.700784338456,17439.700784338456,17420.106711071327,17431.425839754404,1214
2025-10-15 13:55:01.073795,17440.266414447677,17454.79329466751,17427.92038864624,17441.681047509494,1677
2025-10-15 14:00:01.073795,17456.59298496259,17477.70967542875,17413.24736811793,17446.582018043475,973
2025-10-15 14:05:01.073795,17427.16305207656,17459.714285215778,17420.4581904296,17435.71803979833,1761
2025-10-15 14:10:01.073795,17430.746222371465,17433.428982014837,17400.6500878128,17432.08927892329,1455
2025-10-15 14:15:01.073795,17428.257769729822,17446.471742469228,17392.30308322216,17423.49524261572,1420
2025-10-15 14:20:01.073795,17401.04307576193,17415.547702728025,17395.172136019155,17413.226448576937,1606
2025-10-15 14:25:01.073795,17412.045293875115,17445.87479082519,17404.3107145653,17428.02076228355,627
2025-10-15 14:30:01.073795,17419.29320694088,17459.219947378,17419.29320694088,17434.24283558541,518
2025-10-15 14:35:01.073795,17417.04912582853,17455.491126988323,17396.4645004987,17422.16248143853,944
2025-10-15 14:40:01.073795,17443.463364963376,17450.031591394534,17410.81889501133,17437.83545663661,777
2025-10-15 14:45:01.073795,17448.786478025013,17449.26814097757,17439.76142628543,17443.19409511756,1646
2025-10-15 14:50:01.073795,17442.784636721666,17466.627035555834,17442.784636721666,17457.37300682904,1951
2025-10-15 14:55:01.073795,17472.72000974257,17478.686546605408,17441.490531456613,17468.364672378357,1072
2025-10-15 15:00:01.073795,17457.898331102868,17461.063568233498,17449.646156417504,17453.88348521599,1661
2025-10-15 15:05:01.073795,17428.125647648532,17466.570818908967,17425.60485720118,17444.106150609765,1952
2025-10-15 15:10:01.073795,17473.89983999281,17485.028553736745,17446.918347820898,17457.142019583203,1402
2025-10-15 15:15:01.073795,17478.689202941587,17488.14462191097,17441.662958603887,17467.797339991404,1484
2025-10-15 15:20:01.073795,17482.387279140727,17482.387279140727,17455.61490570731,17467.432235183955,836
2025-10-15 15:25:01.073795,17467.364516460817,17482.484773283577,17454.385324951058,17469.481643301235,1419
2025-10-15 15:30:01.073795,17478.560540939903,17524.7939779919,17478.560540939903,17491.8017867445,796
2025-10-15 15:35:01.073795,17473.968815978245,17512.463611200696,17458.87471306271,17481.454137268276,1723
2025-10-15 15:40:01.073795,17505.673098290375,17521.15067160394,17461.405399645024,17491.01819504582,878
2025-10-15 15:45:01.073795,17499.443026512123,17513.889203415478,17471.374287677336,17487.481639683196,1592
2025-10-15 15:50:01.073795,17472.395482556934,17510.825253169296,17460.730703077585,17483.674943638456,1317
2025-10-15 15:55:01.073795,17486.894045270485,17537.354724565434,17470.071608771,17502.885600954196,747
2025-10-16 09:30:01.073795,17528.466271628036,17528.466271628036,17491.898305550218,17517.33276888369,820
2025-10-16 09:35:01.073795,17539.746047231445,17549.32008512398,17502.10557757629,17531.583287888207,1313
2025-10-16 09:40:01.073795,17547.362538889567,17575.196880440162,17536.622397981366,17554.470398326404,1347
2025-10-16 09:45:01.073795,17559.62425522488,17579.02565092757,17524.177023085198,17554.8391096426,1641
2025-10-16 09:50:01.073795,17549.57172724745,17572.434580548383,17549.57172724745,17566.810684334025,870
2025-10-16 09:55:01.073795,17547.282331351198,17586.875598786868,17526.52522317563,17561.360286959305,1102
2025-10-16 10:00:01.073795,17568.988449525867,17595.162867432584,17559.884479417087,17567.053089068264,1599
2025-10-16 10:05:01.073795,17559.68658645248,17586.40614076788,17558.161637868478,17564.766859123014,1675
2025-10-16 10:10:01.073795,17575.63994364487,17585.94217813432,17566.286838929595,17566.47057063439,552
2025-10-16 10:15:01.073795,17593.028425762954,17603.140793109975,17569.807407613185,17576.925379006632,1051
2025-10-16 10:20:01.073795,17555.715406241336,17574.027076629918,17555.715406241336,17562.54357511388,1814
2025-10-16 10:25:01.073795,17597.482384876457,17634.360774135548,17586.32724444774,17599.291217819118,1583
2025-10-16 10:30:01.073795,17577.77172441395,17612.74747965031,17560.732704995688,17581.586024951917,1118
2025-10-16 10:35:01.073795,17564.438698020458,17584.66910474783,17560.125636451725,17560.23866340567,1033
2025-10-16 10:40:01.073795,17583.676659946224,17608.500258820182,17577.305708839394,17580.575366743018,1221
2025-10-16 10:45:01.073795,17597.307800815688,17617.096036662042,17592.21112013823,17594.493252399276,1342
2025-10-16 10:50:01.073795,17611.687927784893,17625.215698102907,17584.224951070486,17605.47432430909,1707
2025-10-16 10:55:01.073795,17616.475187364587,17626.0432582467,17587.46761870243,17616.53664503924,615
2025-10-16 11:00:01.073795,17626.35857246068,17626.35857246068,17604.544800358603,17616.320899316597,1561
2025-10-16 11:05:01.073795,17598.409521563615,17628.27463674508,17582.3061752425,17600.51457838019,721
2025-10-16 11:10:01.073795,17587.365991563875,17613.40237604966,17586.56969111189,17601.848777611784,830
2025-10-16 11:15:01.073795,17607.4612747312,17610.974961038708,17564.048954967388,17589.92947956776,1899
2025-10-16 11:20:01.073795,17611.877138903154,17629.709162930292,17592.24786907571,17607.081766912714,1678
2025-10-16 11:25:01.073795,17616.456609160672,17616.456609160672,17590.06018044667,17604.49251557218,1075
2025-10-16 11:30:01.073795,17578.8599561412,17610.078477166062,17569.282377189797,17589.96005634962,1043
2025-10-16 11:35:01.073795,17567.573376141096,17596.071190552575,17567.573376141096,17584.306892232267,1747
2025-10-16 11:40:01.073795,17584.48654012968,17601.175493097693,17573.34036995256,17591.568005649704,1911
2025-10-16 11:45:01.073795,17594.757633359117,17594.757633359117,17566.54305440216,17581.6512068426,1762
2025-10-16 11:50:01.073795,17565.726136386183,17573.733774506647,17538.994831210795,17567.195214632597,1224
2025-10-16 11:55:01.073795,17579.48657562471,17579.48657562471,17568.64354030048,17571.476115448186,1244
2025-10-16 12:00:01.073795,17585.11373258776,17591.13652385706,17550.1371866441,17575.780539701504,738
2025-10-16 12:05:01.073795,17575.702364930654,17588.31011020217,17562.115122403182,17566.87061770508,1485
2025-10-16 12:10:01.073795,17543.04095437689,17592.18956795481,17543.04095437689,17558.5959487343,923
2025-10-16 12:15:01.073795,17576.940250432763,17576.940250432763,17553.99520532672,17562.67041982429,874
2025-10-16 12:20:01.073795,17535.47534308546,17546.77668604109,17510.60269537355,17537.238191794466,1665
2025-10-16 12:25:01.073795,17496.21992922753,17514.84462121736,17495.47792948541,17512.555164336904,593
2025-10-16 12:30:01.073795,17501.108092432645,17531.698632870422,17495.099789706735,17499.97337027972,1116
2025-10-16 12:35:01.073795,17479.505467448114,17508.392453851968,17464.7506539644,17496.2380508088,1495
2025-10-16 12:40:01.073795,17516.968015529103,17535.39980148198,17482.069997507573,17501.6777635883,578
2025-10-16 12:45:01.073795,17535.590401137008,17542.17977162354,17518.379141856214,17527.49897268386,1971
2025-10-16 12:50:01.073795,17531.939337213076,17551.531974302437,17519.57984361078,17542.531600848444,1347
2025-10-16 12:55:01.073795,17543.532951358295,17556.000371413604,17505.6284600725,17539.725874132368,1024
2025-10-16 13:00:01.073795,17529.756786791822,17543.39467652844,17529.756786791822,17539.39233505859,876
2025-10-16 13:05:01.073795,17522.628281347977,17551.61724268457,17502.14130267164,17521.80857920479,672
2025-10-16 13:10:01.073795,17506.334011651295,17551.626043665758,17496.154636799718,17521.48419557973,1561
2025-10-16 13:15:01.073795,17514.96562030714,17535.468162233017,17513.563395781315,17516.426467799974,1227
2025-10-16 13:20:01.073795,17534.343936186804,17534.343936186804,17488.938147798013,17522.07934373193,1503
2025-10-16 13:25:01.073795,17512.870898981546,17523.771894734477,17493.16649744557,17507.584537503415,1318
2025-10-16 13:30:01.073795,17527.411386919972,17527.411386919972,17498.722353743924,17516.67704050575,1188
2025-10-16 13:35:01.073795,17533.04726880586,17545.348536122096,17515.937349698313,17543.525533032232,887
2025-10-16 13:40:01.073795,17550.62516999973,17550.62516999973,17530.032483871626,17541.617496590803,1279
2025-10-16 13:45:01.073795,17561.986478958872,17561.986478958872,17517.854679484193,17548.66416996376,1805
2025-10-16 13:50:01.073795,17577.808863827693,17577.808863827693,17544.92704966632,17560.775275103213,1658
2025-10-16 13:55:01.073795,17552.463254848557,17554.683311689234,17551.44036504212,17553.729532560654,1863
2025-10-16 14:00:01.073795,17543.809271584032,17576.57988083472,17540.182342679596,17557.663191376636,1485
2025-10-16 14:05:01.073795,17567.562606480307,17586.753068835827,17544.525543565676,17557.884284508335,1946
2025-10-16 14:10:01.073795,17552.1237258323,17566.755384877975,17541.220352924076,17559.59927014402,1689
2025-10-16 14:15:01.073795,17556.47994700723,17566.29446399285,17523.756729511566,17546.025528107617,1093
2025-10-16 14:20:01.073795,17534.452223233005,17578.568758732647,17527.750049562343,17546.45558425086,1543
2025-10-16 14:25:01.073795,17567.73439122595,17583.045402455347,17544.07206396079,17555.19368914923,1859
2025-10-16 14:30:01.073795,17568.035732999466,17590.405128416412,17546.08686572322,17580.668796254842,803
2025-10-16 14:35:01.073795,17602.963755625817,17604.017224464333,17566.069391338064,17597.533418934156,728
2025-10-16 14:40:01.073795,17620.732544143106,17650.95469965235,17613.72203592367,17635.42411918728,1823
2025-10-16 14:45:01.073795,17638.354928642257,17650.213648282068,17604.086221450143,17621.891619468923,1126
2025-10-16 14:50:01.073795,17642.014024667104,17671.977585322966,17613.70299707594,17637.263559186642,748
2025-10-16 14:55:01.073795,17628.580469137156,17671.612498783725,17625.41494916879,17640.49721046332,518
2025-10-16 15:00:01.073795,17686.882383840624,17698.91840599228,17660.478493808314,17679.12642299821,1835
2025-10-16 15:05:01.073795,17653.79278167806,17667.64182407998,17638.992883743285,17664.836415423924,1787
2025-10-16 15:10:01.073795,17657.424438444046,17678.915813182266,17630.91284379604,17650.002866447343,971
2025-10-16 15:15:01.073795,17637.986507653743,17656.045844834553,17610.43718199433,17639.42358453713,1036
2025-10-16 15:20:01.073795,17596.15796572424,17619.357502959094,17572.801668962868,17601.959288206643,760
2025-10-16 15:25:01.073795,17578.653235686852,17617.757474907416,17563.64258770427,17592.70496971945,859
2025-10-16 15:30:01.073795,17577.60417775646,17584.341323303746,17567.116605222585,17579.349772771857,1623
2025-10-16 15:35:01.073795,17576.80251226082,17604.89054308513,17560.159273551842,17581.993597747973,1762
2025-10-16 15:40:01.073795,17592.720933613004,17604.580348740703,17553.561349226376,17588.00234912608,689
2025-10-16 15:45:01.073795,17627.56698948548,17644.830296499724,17609.543130251568,17621.00044625357,604
2025-10-16 15:50:01.073795,17628.12398875903,17643.91689452078,17607.56130910762,17637.747865130375,1755
2025-10-16 15:55:01.073795,17634.417390562834,17637.418502949688,17604.907688844443,17627.57258390933,1268
2025-10-17 09:30:01.073795,17595.29302264776,17622.489815977027,17595.29302264776,17611.73571407969,955
2025-10-17 09:35:01.073795,17633.48080689346,17643.41724282873,17587.332653455178,17620.39926452095,1649
2025-10-17 09:40:01.073795,17588.699698644723,17624.885058907093,17573.73256841852,17597.13622829097,1860
2025-10-17 09:45:01.073795,17615.648640684372,17653.013826718772,17609.604233185128,17629.364657690207,1170
2025-10-17 09:50:01.073795,17651.804134531314,17666.408229599205,17619.638070024397,17650.15743767031,1070
2025-10-17 09:55:01.073795,17639.14363143323,17676.34159489733,17637.969775496946,17641.87641354474,563
2025-10-17 10:00:01.073795,17603.905693230365,17637.715375907817,17579.315813644294,17611.653505902745,1787
2025-10-17 10:05:01.073795,17644.45492604774,17645.8042647565,17603.37366734494,17635.49743704776,1707
2025-10-17 10:10:01.073795,17641.47146556387,17641.47146556387,17599.522080421866,17633.47746990037,957
2025-10-17 10:15:01.073795,17668.466641013667,17684.59090662705,17645.36379100053,17655.30447594943,668
2025-10-17 10:20:01.073795,17612.93047181473,17651.96233287419,17608.092419137472,17627.15437016854,862
2025-10-17 10:25:01.073795,17609.58703763348,17617.026127733723,17600.072908857168,17616.58909411331,1397
2025-10-17 10:30:01.073795,17625.249984452134,17627.154157775196,17606.11431130808,17616.68147021658,572
2025-10-17 10:35:01.073795,17623.421713443895,17649.322633982836,17587.47957922575,17617.509112372216,1389
2025-10-17 10:40:01.073795,17594.751727318315,17641.006224420107,17594.751727318315,17609.58007982727,859
2025-10-17 10:45:01.073795,17623.46640924734,17648.55001531456,17619.326387376346,17620.548205588657,1993
2025-10-17 10:50:01.073795,17586.37479318611,17631.859622081247,17583.379449478973,17601.73614834745,1747
2025-10-17 10:55:01.073795,17584.93442408668,17620.313143306717,17584.93442408668,17599.230022219166,1864
2025-10-17 11:00:01.073795,17614.688211072018,17624.904784970884,17572.154003057633,17601.347132712333,1357
2025-10-17 11:05:01.073795,17603.954660874806,17628.626825692267,17595.24194979773,17610.40194920915,1151
2025-10-17 11:10:01.073795,17636.76859713199,17650.20983308812,17601.718459722644,17622.93377324533,1165
2025-10-17 11:15:01.073795,17606.342591396755,17624.48761460721,17580.888322136278,17603.11428014227,1553
2025-10-17 11:20:01.073795,17562.19671699168,17584.455406161032,17558.098369777053,17576.109093076026,1076
2025-10-17 11:25:01.073795,17614.4230809233,17615.730162157895,17575.60925734364,17598.56568028341,1400
2025-10-17 11:30:01.073795,17609.13557600584,17630.595000442485,17586.58889570933,17604.41393024971,606
2025-10-17 11:35:01.073795,17590.269511602146,17600.187388751772,17578.50637620479,17591.23726343895,568
2025-10-17 11:40:01.073795,17635.13936588382,17635.13936588382,17608.769826851254,17618.523945872017,997
2025-10-17 11:45:01.073795,17624.46597639937,17637.5496308518,17613.65125839034,17620.56196218624,921
2025-10-17 11:50:01.073795,17623.894758818777,17648.645094959553,17623.11577264133,17641.341841289868,511
2025-10-17 11:55:01.073795,17628.702120798232,17650.262815270286,17628.702120798232,17642.53295790103,1008
2025-10-17 12:00:01.073795,17679.337673745355,17707.26741860597,17658.66340126404,17678.889771083686,940
2025-10-17 12:05:01.073795,17695.297138356265,17742.92482019945,17695.297138356265,17709.92224834792,1425
2025-10-17 12:10:01.073795,17705.775576992048,17709.54424697257,17693.28840687241,17705.51311263573,1811
2025-10-17 12:15:01.073795,17740.18337988817,17740.209245884194,17697.823410528417,17722.71527484771,697
2025-10-17 12:20:01.073795,17731.38046694936,17743.897350911342,17720.158143987595,17734.153089047442,1116
2025-10-17 12:25:01.073795,17762.257063830264,17790.660093740546,17733.064420838662,17758.424610611222,964
2025-10-17 12:30:01.073795,17752.686033253423,17770.5192967937,17707.401080815947,17741.2890900815,502
2025-10-17 12:35:01.073795,17744.85390607216,17776.05718057423,17744.85390607216,17753.460527364005,589
2025-10-17 12:40:01.073795,17758.54837961944,17793.712833668797,17747.8467278506,17772.251224712487,1075
2025-10-17 12:45:01.073795,17727.54767798363,17757.18264348092,17727.54767798363,17740.994464720952,1128
2025-10-17 12:50:01.073795,17705.123859780422,17746.624035440116,17705.123859780422,17720.002281997415,1032
2025-10-17 12:55:01.073795,17690.186234685083,17717.1737877801,17660.221183513822,17683.867083153982,1042
2025-10-17 13:00:01.073795,17683.915040527645,17700.093708967157,17678.744708011945,17679.102928502372,1869
2025-10-17 13:05:01.073795,17699.71339972164,17713.463472300038,17660.87385056043,17691.788431898138,680
2025-10-17 13:10:01.073795,17719.571511357684,17750.34781428172,17716.01326206631,17718.36781501299,713
2025-10-17 13:15:01.073795,17712.417027170934,17720.095528393016,17704.724028956975,17719.68065358564,1229
2025-10-17 13:20:01.073795,17735.156919370373,17769.028110593626,17735.156919370373,17748.53920096063,1337
2025-10-17 13:25:01.073795,17729.4428640159,17736.209042947794,17698.19660956742,17724.0444161282,1768
2025-10-17 13:30:01.073795,17699.974482300662,17718.359323489996,17678.63931504105,17693.853590115414,913
2025-10-17 13:35:01.073795,17690.974752123177,17703.709867541795,17664.951912367676,17692.87073726387,1697
2025-10-17 13:40:01.073795,17714.41456660772,17728.779160186587,17669.30882377775,17699.665957606605,1146
2025-10-17 13:45:01.073795,17694.52701044567,17710.374574777667,17678.478498636134,17699.087271486773,1401
2025-10-17 13:50:01.073795,17658.06401520916,17687.420247482958,17638.177532338625,17662.495433329423,750
2025-10-17 13:55:01.073795,17674.700297153817,17676.1284406103,17655.88466311101,17660.92135103851,1018
2025-10-17 14:00:01.073795,17643.027214224985,17643.331903752012,17636.98552855052,17637.883217785264,1455
2025-10-17 14:05:01.073795,17646.50477914367,17661.717943187567,17646.50477914367,17649.694823995684,966
2025-10-17 14:10:01.073795,17651.38366016199,17680.07587887423,17634.773694191103,17656.1651711623,826
2025-10-17 14:15:01.073795,17646.21265172403,17674.427558573807,17623.553711206903,17639.57049841387,710
2025-10-17 14:20:01.073795,17630.69845967797,17647.628491029092,17629.53513408307,17630.506106698704,1946
2025-10-17 14:25:01.073795,17595.310180952187,17625.364804117977,17595.310180952187,17611.831636232742,1081
2025-10-17 14:30:01.073795,17619.75195892287,17619.75195892287,17609.90524770315,17610.727742524457,1187
2025-10-17 14:35:01.073795,17614.01543569821,17637.74584637527,17595.815973971858,17627.548493886166,1933
2025-10-17 14:40:01.073795,17613.798243839992,17621.23057634505,17578.882676257752,17610.1725602027,1740
2025-10-17 14:45:01.073795,17635.29844365901,17653.723658413473,17608.886047291784,17619.048906319338,1084
2025-10-17 14:50:01.073795,17611.164623013872,17623.28377422138,17597.71803755929,17609.706271408286,731
2025-10-17 14:55:01.073795,17604.960728224218,17615.2299448292,17576.680615301233,17595.744013721567,1750
2025-10-17 15:00:01.073795,17585.3922783054,17609.35886246469,17583.222316736865,17593.86073490611,791
2025-10-17 15:05:01.073795,17567.570734817604,17577.67321274875,17563.609336194266,17575.646825658583,1949
2025-10-17 15:10:01.073795,17568.74305525512,17585.509413881617,17553.715602353594,17565.91608100253,708
2025-10-17 15:15:01.073795,17544.484686175634,17560.45564195605,17522.89985361469,17544.87425846603,1102
2025-10-17 15:20:01.073795,17583.683905730682,17614.287521514172,17548.394399850185,17579.345113875497,1354
2025-10-17 15:25:01.073795,17576.278074414044,17601.787403079772,17572.886904396688,17579.96502402555,559
2025-10-17 15:30:01.073795,17558.09827181709,17584.372339955047,17548.584527335974,17567.66387406862,1946
2025-10-17 15:35:01.073795,17572.596302369442,17603.38382455457,17546.044832700874,17571.4230012162,1804
2025-10-17 15:40:01.073795,17556.2658542122,17574.040216985326,17541.6715941356,17569.449237540182,1691
2025-10-17 15:45:01.073795,17581.16662560992,17581.16662560992,17534.753736780665,17565.566923378145,723
2025-10-17 15:50:01.073795,17575.771836054835,17592.61941112027,17541.870744616524,17576.355109649867,1795
2025-10-17 15:55:01.073795,17582.133341311473,17610.380519761726,17576.4654762169,17589.669334159953,804
